Date,Expire Date,Option Type,Strike,Contract Name,Last,Bid,Ask,Change,%Change,Volume,Open Interest,Implied Volatility
2018-06-19 23:16:17.934946,20.07.2018,CALL,54.5,MS180720C00054500,0.19,0.2,0.22,0.0,0.0,59,5,0.252937158203125
2018-06-19 23:16:17.934946,20.07.2018,CALL,55.0,MS180720C00055000,0.17,0.16,0.17,-0.049999997,-22.727272,5567,26146,0.252937158203125
2018-06-19 23:16:17.934946,20.07.2018,CALL,55.5,MS180720C00055500,0.11,0.11,0.14,0.0,0.0,20,2,0.256843369140625
2018-06-19 23:16:17.934946,20.07.2018,CALL,56.0,MS180720C00056000,0.16,0.09,0.11,0.0,0.0,8,8,0.25879647460937505
2018-06-19 23:16:17.934946,20.07.2018,CALL,57.0,MS180720C00057000,0.06,0.05,0.07,0.0,0.0,4,0,0.26367923828125
2018-06-19 23:16:17.934946,20.07.2018,CALL,57.5,MS180720C00057500,0.07,0.05,0.07,-0.009999998,-12.499998,70,6943,0.27735097656249996
2018-06-19 23:16:17.934946,20.07.2018,CALL,58.5,MS180720C00058500,0.04,0.01,0.05,0.0,0.0,5,0,0.28711650390624993
2018-06-19 23:16:17.934946,20.07.2018,CALL,60.0,MS180720C00060000,0.03,0.02,0.39,-0.01,-25.0,64,5766,0.499028447265625
2018-06-19 23:16:17.934946,20.07.2018,CALL,62.5,MS180720C00062500,0.03,0.0,0.03,0.01,50.0,1,306,0.35547519531249994
2018-06-19 23:16:17.934946,20.07.2018,CALL,65.0,MS180720C00065000,0.02,0.0,0.04,0.0,0.0,25,1131,0.42188078125
2018-06-19 23:16:17.934946,20.07.2018,CALL,70.0,MS180720C00070000,0.02,0.01,0.03,0.0,0.0,42,111,0.500005
2018-06-19 23:16:17.934946,20.07.2018,CALL,75.0,MS180720C00075000,0.06,0.0,0.05,0.0,0.0,25,141,0.5742230078125
2018-06-19 23:16:17.934946,20.07.2018,PUT,27.0,MS180720P00027000,0.01,0.0,0.02,0.0,0.0,3,97,0.79687703125
2018-06-19 23:16:17.934946,20.07.2018,PUT,28.0,MS180720P00028000,0.06,0.02,0.13,0.0,0.0,1,1,0.9609378906249999
2018-06-19 23:16:17.934946,20.07.2018,PUT,30.0,MS180720P00030000,0.12,0.09,0.14,0.0,0.0,20,20,0.92187578125
2018-06-19 23:16:17.934946,20.07.2018,PUT,32.0,MS180720P00032000,0.2,0.12,0.22,0.0,0.0,5,15,0.8789074609374999
2018-06-19 23:16:17.934946,20.07.2018,PUT,33.0,MS180720P00033000,0.21,0.18,0.25,0.0,0.0,4,0,0.8652357226562499
2018-06-19 23:16:17.934946,20.07.2018,PUT,34.0,MS180720P00034000,0.25,0.17,0.23,0.0,0.0,8,8,0.8007832421875
2018-06-19 23:16:17.934946,20.07.2018,PUT,35.0,MS180720P00035000,0.04,0.0,0.04,0.01,33.333336,6,59,0.51562984375
2018-06-19 23:16:17.934946,20.07.2018,PUT,36.0,MS180720P00036000,0.03,0.0,0.04,-0.29,-90.625,25,50,0.5293015820312501
2018-06-19 23:16:17.934946,20.07.2018,PUT,38.0,MS180720P00038000,0.08,0.01,0.07,0.0,0.0,1,38,0.49414568359375005
2018-06-19 23:16:17.934946,20.07.2018,PUT,39.0,MS180720P00039000,0.04,0.02,0.06,0.0,0.0,10,16,0.4414118359375
2018-06-19 23:16:17.934946,20.07.2018,PUT,40.0,MS180720P00040000,0.05,0.01,0.06,0.020000001,66.66667,25,268,0.4023497265625
2018-06-19 23:16:17.934946,20.07.2018,PUT,41.0,MS180720P00041000,0.13,0.07,0.11,0.0,0.0,40,85,0.40820904296875
2018-06-19 23:16:17.934946,20.07.2018,PUT,42.0,MS180720P00042000,0.05,0.02,0.07,0.020000001,66.66667,4,383,0.335944140625
2018-06-19 23:16:17.934946,20.07.2018,PUT,43.0,MS180720P00043000,0.05,0.05,0.07,-0.040000003,-44.444447,2,162,0.2978585839843749
2018-06-19 23:16:17.934946,20.07.2018,PUT,44.0,MS180720P00044000,0.14,0.13,0.15,0.049999997,55.555553,32,511,0.30664755859375
2018-06-19 23:16:17.934946,20.07.2018,PUT,45.0,MS180720P00045000,0.22,0.2,0.24,0.1,83.333336,5,8945,0.3007882421875
2018-06-19 23:16:17.934946,20.07.2018,PUT,45.5,MS180720P00045500,0.23,0.25,0.67,0.0,0.0,21,0,0.39942006835937505
2018-06-19 23:16:17.934946,20.07.2018,PUT,46.0,MS180720P00046000,0.32,0.3,0.4,0.11999999,59.999996,54,2939,0.301764794921875
2018-06-19 23:16:17.934946,20.07.2018,PUT,46.5,MS180720P00046500,0.39,0.38,0.42,0.0,0.0,7,0,0.28076891113281244
2018-06-19 23:16:17.934946,20.07.2018,PUT,47.0,MS180720P00047000,0.47,0.42,0.57,0.16999999,56.66666,9,3071,0.28955788574218744
2018-06-19 23:16:17.934946,20.07.2018,PUT,47.5,MS180720P00047500,0.57,0.53,0.62,0.0,0.0,27,1,0.27149166015625
2018-06-19 23:16:17.934946,20.07.2018,PUT,48.0,MS180720P00048000,0.67,0.65,0.76,0.15000004,28.846163,108,3324,0.2695385546875
2018-06-19 23:16:17.934946,20.07.2018,PUT,48.5,MS180720P00048500,0.83,0.81,0.9,0.0,0.0,97,0,0.26319096191406255
2018-06-19 23:16:17.934946,20.07.2018,PUT,49.0,MS180720P00049000,1.05,1.03,1.08,0.28999996,38.15789,241,16823,0.2602613037109375
2018-06-19 23:16:17.934946,20.07.2018,PUT,49.5,MS180720P00049500,1.17,1.23,1.29,0.0,0.0,63,1,0.2580640600585938
2018-06-19 23:16:17.934946,20.07.2018,PUT,50.0,MS180720P00050000,1.47,1.46,1.51,0.44000006,42.718452,1594,11906,0.25318129638671877
2018-06-19 23:16:17.934946,20.07.2018,PUT,50.5,MS180720P00050500,1.69,1.71,1.77,0.0,0.0,559,120,0.25049577636718745
2018-06-19 23:16:17.934946,20.07.2018,PUT,51.0,MS180720P00051000,1.99,1.9,2.05,0.0,0.0,30,338,0.24658956542968752
2018-06-19 23:16:17.934946,20.07.2018,PUT,51.5,MS180720P00051500,1.86,2.25,2.37,0.0,0.0,43,43,0.245124736328125
2018-06-19 23:16:17.934946,20.07.2018,PUT,52.0,MS180720P00052000,2.76,2.59,2.71,0.0,0.0,2,3,0.24268335449218748
2018-06-19 23:16:17.934946,20.07.2018,PUT,52.5,MS180720P00052500,3.1,2.98,3.25,0.63999987,26.016253,394,6593,0.2771068383789062
2018-06-19 23:16:17.934946,20.07.2018,PUT,53.0,MS180720P00053000,3.45,3.3,3.6,0.0,0.0,6,2,0.2700268310546875
2018-06-19 23:16:17.934946,20.07.2018,PUT,53.5,MS180720P00053500,3.1,3.6,4.0,0.0,0.0,8,8,0.2695385546875
2018-06-19 23:16:17.934946,20.07.2018,PUT,54.0,MS180720P00054000,4.3,4.05,4.4,0.0,0.0,3,0,0.26416751464843746
2018-06-19 23:16:17.934946,20.07.2018,PUT,54.5,MS180720P00054500,4.65,4.5,4.85,0.0,0.0,4,0,0.2690502783203125
2018-06-19 23:16:17.934946,20.07.2018,PUT,55.0,MS180720P00055000,5.42,4.65,5.8,1.0900002,25.173214,16,19499,0.4062559375
2018-06-19 23:16:17.934946,20.07.2018,PUT,57.0,MS180720P00057000,6.97,5.65,8.15,0.0,0.0,2,0,0.5708050732421875
2018-06-19 23:16:17.934946,20.07.2018,PUT,57.5,MS180720P00057500,7.15,7.15,7.9,0.34000015,4.99266,48,949,0.3930724755859375
2018-06-19 23:16:17.934946,20.07.2018,PUT,60.0,MS180720P00060000,9.19,8.75,11.6,0.0,0.0,1,703,0.7919942675781251
2018-06-19 23:16:17.934946,27.07.2018,CALL,48.0,MS180727C00048000,3.35,2.42,3.35,0.0,0.0,200,83,0.3588931298828125
2018-06-19 23:16:17.934946,27.07.2018,CALL,49.0,MS180727C00049000,2.25,1.9,2.6,-1.25,-35.714287,2,5,0.33130551513671874
2018-06-19 23:16:17.934946,27.07.2018,CALL,50.0,MS180727C00050000,1.54,1.35,2.01,-0.80999994,-34.468086,3,10,0.3188544677734374
2018-06-19 23:16:17.934946,27.07.2018,CALL,51.0,MS180727C00051000,1.18,0.86,1.53,-0.32000005,-21.333336,13,112,0.3117744604492187
2018-06-19 23:16:17.934946,27.07.2018,CALL,52.0,MS180727C00052000,1.09,0.56,1.21,0.0,0.0,1,40,0.31836619140624994
2018-06-19 23:16:17.934946,27.07.2018,CALL,53.0,MS180727C00053000,0.54,0.24,0.82,-0.22999996,-29.870125,1,1024,0.30103238037109376
2018-06-19 23:16:17.934946,27.07.2018,CALL,54.0,MS180727C00054000,0.47,0.16,0.67,0.0,0.0,1425,1447,0.31592480957031244
2018-06-19 23:16:17.934946,27.07.2018,CALL,55.0,MS180727C00055000,0.47,0.16,0.48,0.0,0.0,1,27,0.3139717041015625
2018-06-19 23:16:17.934946,27.07.2018,CALL,56.0,MS180727C00056000,0.22,0.03,0.34,0.0,0.0,4,3,0.3129951513671875
2018-06-19 23:16:17.934946,27.07.2018,CALL,57.0,MS180727C00057000,0.2,0.02,0.47,0.0,0.0,5,5,0.3813538427734374
2018-06-19 23:16:17.934946,27.07.2018,PUT,47.0,MS180727P00047000,0.4,0.48,0.68,0.0,0.0,100,101,0.28394270751953116
2018-06-19 23:16:17.934946,27.07.2018,PUT,48.0,MS180727P00048000,0.58,0.7,0.85,0.0,0.0,5,25,0.25928475097656256
2018-06-19 23:16:17.934946,27.07.2018,PUT,49.0,MS180727P00049000,1.22,0.9,1.46,0.37,43.52941,2,13,0.29614961669921874
2018-06-19 23:16:17.934946,27.07.2018,PUT,50.0,MS180727P00050000,1.5,1.28,1.91,0.27999997,22.950817,240,159,0.2910227148437499
2018-06-19 23:16:17.934946,27.07.2018,PUT,51.0,MS180727P00051000,2.26,1.7,2.46,0.5,28.40909,162,191,0.2880930566406249
2018-06-19 23:16:17.934946,27.07.2018,PUT,52.0,MS180727P00052000,3.13,2.31,3.0,0.98,45.581394,1,3783,0.26978269287109374
2018-06-19 23:16:17.934946,27.07.2018,PUT,53.0,MS180727P00053000,3.4,3.05,3.85,0.70000005,25.925928,130,148,0.2919992675781249
2018-06-19 23:16:17.934946,27.07.2018,PUT,54.0,MS180727P00054000,4.72,3.55,5.5,1.3699999,40.89552,1,59,0.454107021484375
2018-06-19 23:16:17.934946,27.07.2018,PUT,55.0,MS180727P00055000,5.13,4.4,6.4,1.5800002,44.507046,1,12,0.4819387744140625
2018-06-19 23:16:17.934946,27.07.2018,PUT,56.0,MS180727P00056000,5.32,3.3,6.7,0.0,0.0,2,0,0.3830628100585937
2018-06-19 23:16:17.934946,17.08.2018,CALL,40.0,MS180817C00040000,10.05,10.1,10.2,-0.8999996,-8.219175,100,196,0.401373173828125
2018-06-19 23:16:17.934946,17.08.2018,CALL,45.0,MS180817C00045000,5.65,5.4,5.5,-0.5999999,-9.599998,1609,432,0.2929758203124999
2018-06-19 23:16:17.934946,17.08.2018,CALL,50.0,MS180817C00050000,1.99,1.85,1.92,-0.23000002,-10.360361,414,1032,0.24463645996093752
2018-06-19 23:16:17.934946,17.08.2018,CALL,52.5,MS180817C00052500,0.94,0.86,0.9,-0.17000002,-15.315316,246,2823,0.23389437988281248
2018-06-19 23:16:17.934946,17.08.2018,CALL,55.0,MS180817C00055000,0.37,0.34,0.37,-0.09,-19.565218,786,2742,0.2304764453125
2018-06-19 23:16:17.934946,17.08.2018,CALL,57.5,MS180817C00057500,0.16,0.13,0.15,-0.02000001,-11.111116,266,4366,0.23535920898437498
2018-06-19 23:16:17.934946,17.08.2018,CALL,60.0,MS180817C00060000,0.12,0.09,0.13,-0.04,-25.0,20,45,0.27930408203124996
2018-06-19 23:16:17.934946,17.08.2018,CALL,62.5,MS180817C00062500,0.05,0.03,0.07,0.0,0.0,1,2,0.2919992675781249
2018-06-19 23:16:17.934946,17.08.2018,CALL,65.0,MS180817C00065000,0.14,0.0,0.03,0.0,0.0,2,1,0.2929758203124999
2018-06-19 23:16:17.934946,17.08.2018,PUT,40.0,MS180817P00040000,0.1,0.09,0.12,0.030000001,42.857143,102,914,0.3320379296875
2018-06-19 23:16:17.934946,17.08.2018,PUT,45.0,MS180817P00045000,0.48,0.46,0.49,0.119999975,33.333324,94,1110,0.2749095947265625
2018-06-19 23:16:17.934946,17.08.2018,PUT,50.0,MS180817P00050000,1.93,1.95,2.0,0.37,23.71795,248,4555,0.24463645996093752
2018-06-19 23:16:17.934946,17.08.2018,PUT,52.5,MS180817P00052500,3.39,3.45,3.55,0.51,17.708332,65,1889,0.24390404541015626
2018-06-19 23:16:17.934946,17.08.2018,PUT,55.0,MS180817P00055000,5.65,5.4,5.55,0.9500003,20.212772,56,1121,0.25025163818359375
2018-06-19 23:16:17.934946,17.08.2018,PUT,57.5,MS180817P00057500,7.95,7.75,7.85,1.1699996,17.256632,43,87,0.27197993652343744
2018-06-19 23:16:17.934946,17.08.2018,PUT,60.0,MS180817P00060000,8.61,6.8,9.65,0.0,0.0,1,37,1.0000000000000003e-05
2018-06-19 23:16:17.934946,17.08.2018,PUT,70.0,MS180817P00070000,20.25,19.65,20.2,1.1000004,5.7441278,67,192,0.445318046875
2018-06-19 23:16:17.934946,21.09.2018,CALL,50.0,MS180921C00050000,2.42,2.31,2.35,0.0,0.0,80,8,0.23633576171874998
2018-06-19 23:16:17.934946,21.09.2018,CALL,52.5,MS180921C00052500,1.34,1.25,1.28,0.0,0.0,203,16,0.22657023437499998
2018-06-19 23:16:17.934946,21.09.2018,CALL,55.0,MS180921C00055000,0.64,0.6,0.63,0.0,0.0,312,7,0.22095505615234373
2018-06-19 23:16:17.934946,21.09.2018,PUT,50.0,MS180921P00050000,2.24,2.32,2.34,0.0,0.0,1088,0,0.22754678710937498
2018-06-19 23:16:17.934946,21.09.2018,PUT,52.5,MS180921P00052500,3.75,3.75,3.85,0.0,0.0,44,107,0.225593681640625
2018-06-19 23:16:17.934946,21.09.2018,PUT,55.0,MS180921P00055000,5.6,5.6,5.7,0.0,0.0,64,0,0.21973436523437498
2018-06-19 23:16:17.934946,19.10.2018,CALL,30.0,MS181019C00030000,22.02,20.5,22.5,0.0,0.0,1,1,0.8752453881835938
2018-06-19 23:16:17.934946,19.10.2018,CALL,40.0,MS181019C00040000,12.41,11.65,12.3,0.22000027,1.8047603,4,27,0.5534712622070312
2018-06-19 23:16:17.934946,19.10.2018,CALL,45.0,MS181019C00045000,5.99,5.9,6.25,-0.86000013,-12.554747,3,194,0.2934640966796874
2018-06-19 23:16:17.934946,19.10.2018,CALL,50.0,MS181019C00050000,2.75,2.74,2.77,-0.47000003,-14.596274,202,1864,0.24390404541015626
2018-06-19 23:16:17.934946,19.10.2018,CALL,52.5,MS181019C00052500,1.75,1.63,1.67,-0.14999998,-7.894736,93,2446,0.2348709326171875
2018-06-19 23:16:17.934946,19.10.2018,CALL,55.0,MS181019C00055000,0.93,0.9,0.93,-0.19,-16.964285,2080,7875,0.22815713256835937
2018-06-19 23:16:17.934946,19.10.2018,CALL,57.5,MS181019C00057500,0.46,0.46,0.49,-0.14000002,-23.333336,17,1399,0.22486126708984372
2018-06-19 23:16:17.934946,19.10.2018,CALL,60.0,MS181019C00060000,0.24,0.23,0.27,-0.08,-25.0,173,3502,0.22852333984375
2018-06-19 23:16:17.934946,19.10.2018,CALL,62.5,MS181019C00062500,0.13,0.11,0.13,-0.030000001,-18.750002,155,416,0.22705851074218747
2018-06-19 23:16:17.934946,19.10.2018,CALL,65.0,MS181019C00065000,0.11,0.1,0.12,0.0,0.0,1,1155,0.25391371093750004
2018-06-19 23:16:17.934946,19.10.2018,CALL,70.0,MS181019C00070000,0.04,0.01,0.07,0.0,0.0,100,210,0.2841868457031249
2018-06-19 23:16:17.934946,19.10.2018,CALL,75.0,MS181019C00075000,0.04,0.0,0.05,0.0,0.0,5,11,0.31641308593749995
2018-06-19 23:16:17.934946,19.10.2018,CALL,80.0,MS181019C00080000,0.02,0.0,0.03,0.0,0.0,25,25,0.335944140625
2018-06-19 23:16:17.934946,19.10.2018,PUT,30.0,MS181019P00030000,0.07,0.03,0.1,-0.11000001,-61.11111,6,20,0.45313046875
2018-06-19 23:16:17.934946,19.10.2018,PUT,35.0,MS181019P00035000,0.1,0.1,0.14,0.0,0.0,1,54,0.352545537109375
2018-06-19 23:16:17.934946,19.10.2018,PUT,40.0,MS181019P00040000,0.31,0.31,0.32,0.07000001,29.166672,27,460,0.2890696093749999
2018-06-19 23:16:17.934946,19.10.2018,PUT,45.0,MS181019P00045000,0.96,0.97,1.0,0.120000005,14.285715,3437,6381,0.2561109545898438
2018-06-19 23:16:17.934946,19.10.2018,PUT,50.0,MS181019P00050000,2.65,2.65,2.68,0.43000007,19.369373,18,15183,0.22925575439453127
2018-06-19 23:16:17.934946,19.10.2018,PUT,52.5,MS181019P00052500,4.05,4.05,4.1,0.50000024,14.084514,5,2639,0.2211991943359375
2018-06-19 23:16:17.934946,19.10.2018,PUT,55.0,MS181019P00055000,6.06,5.85,5.9,0.71000004,13.271029,17,1787,0.21631643066406248
2018-06-19 23:16:17.934946,19.10.2018,PUT,57.5,MS181019P00057500,8.15,7.9,8.0,2.0899997,34.48844,11,433,0.21460746337890624
2018-06-19 23:16:17.934946,19.10.2018,PUT,60.0,MS181019P00060000,9.24,9.05,9.2,-0.8600006,-8.514857,1,124,1.0000000000000003e-05
2018-06-19 23:16:17.934946,19.10.2018,PUT,62.5,MS181019P00062500,10.25,10.2,10.45,0.39999962,4.0609097,1,29,1.0000000000000003e-05
2018-06-19 23:16:17.934946,19.10.2018,PUT,65.0,MS181019P00065000,14.3,15.0,15.25,0.0,0.0,43,49,0.27197993652343744
2018-06-19 23:16:17.934946,18.01.2019,CALL,18.0,MS190118C00018000,33.03,32.3,35.65,0.0,0.0,1,1,1.2739294116210935
2018-06-19 23:16:17.934946,18.01.2019,CALL,20.0,MS190118C00020000,37.64,33.35,38.0,0.0,0.0,14,10,1.7954111791992187
2018-06-19 23:16:17.934946,18.01.2019,CALL,23.0,MS190118C00023000,34.56,31.15,35.0,0.0,0.0,18,20,1.6259784326171873
2018-06-19 23:16:17.934946,18.01.2019,CALL,25.0,MS190118C00025000,26.1,25.1,26.85,-0.45999908,-1.7319243,3,55,0.7429224926757811
2018-06-19 23:16:17.934946,18.01.2019,CALL,28.0,MS190118C00028000,24.5,23.7,26.25,0.0,0.0,2,150,0.9367682104492188
2018-06-19 23:16:17.934946,18.01.2019,CALL,30.0,MS190118C00030000,21.31,20.2,22.35,-3.5900002,-14.417672,1,382,0.6286658227539064
2018-06-19 23:16:17.934946,18.01.2019,CALL,32.0,MS190118C00032000,24.82,23.8,24.4,5.4699993,28.26873,12,171,1.1119429168701174
2018-06-19 23:16:17.934946,18.01.2019,CALL,35.0,MS190118C00035000,16.7,15.1,18.05,0.0,0.0,2,294,0.5185595019531251
2018-06-19 23:16:17.934946,18.01.2019,CALL,37.0,MS190118C00037000,15.42,14.85,15.55,0.0,0.0,2,214,0.5282029602050782
2018-06-19 23:16:17.934946,18.01.2019,CALL,40.0,MS190118C00040000,11.4,10.55,10.85,0.0,0.0,1,1283,0.30274134765625
2018-06-19 23:16:17.934946,18.01.2019,CALL,42.0,MS190118C00042000,10.3,9.85,10.65,0.0,0.0,8,1164,0.42090422851562503
2018-06-19 23:16:17.934946,18.01.2019,CALL,45.0,MS190118C00045000,7.4,6.45,6.8,0.0,0.0,11,3721,0.26673096557617193
2018-06-19 23:16:17.934946,18.01.2019,CALL,50.0,MS190118C00050000,3.69,3.6,3.75,-0.40999985,-9.999996,188,7130,0.24915301635742187
2018-06-19 23:16:17.934946,18.01.2019,CALL,52.5,MS190118C00052500,2.53,2.48,2.57,-0.3800001,-13.058422,109,2448,0.23853300537109373
2018-06-19 23:16:17.934946,18.01.2019,CALL,55.0,MS190118C00055000,1.74,1.6,1.7,-0.20000005,-10.30928,48,10003,0.23169713623046873
2018-06-19 23:16:17.934946,18.01.2019,CALL,57.5,MS190118C00057500,1.04,0.99,1.08,-0.21000004,-16.800003,59,2962,0.22657023437499998
2018-06-19 23:16:17.934946,18.01.2019,CALL,60.0,MS190118C00060000,0.65,0.62,0.68,-0.15000004,-18.750004,69,9623,0.22461712890624996
2018-06-19 23:16:17.934946,18.01.2019,CALL,62.5,MS190118C00062500,0.41,0.38,0.41,-0.17999998,-30.508474,100,2691,0.22217574707031246
2018-06-19 23:16:17.934946,18.01.2019,CALL,65.0,MS190118C00065000,0.24,0.22,0.27,-0.049999997,-17.241379,15,4304,0.2260819580078125
2018-06-19 23:16:17.934946,18.01.2019,CALL,70.0,MS190118C00070000,0.1,0.1,0.12,0.0,0.0,15,2254,0.23438265625
2018-06-19 23:16:17.934946,18.01.2019,CALL,75.0,MS190118C00075000,0.05,0.0,0.07,0.0,0.0,1,1606,0.2500075
2018-06-19 23:16:17.934946,18.01.2019,CALL,80.0,MS190118C00080000,0.02,0.0,0.12,0.0,0.0,20,162,0.30664755859375
2018-06-19 23:16:17.934946,18.01.2019,PUT,18.0,MS190118P00018000,0.03,0.01,0.05,0.0,0.0,50,1145,0.5468795312500001
2018-06-19 23:16:17.934946,18.01.2019,PUT,20.0,MS190118P00020000,0.03,0.0,0.04,-0.01,-25.0,12,930,0.5117236328125
2018-06-19 23:16:17.934946,18.01.2019,PUT,23.0,MS190118P00023000,0.05,0.02,0.08,-0.05,-50.0,18,228,0.48242705078125003
2018-06-19 23:16:17.934946,18.01.2019,PUT,25.0,MS190118P00025000,0.07,0.04,0.09,0.0,0.0,50,1320,0.44336494140625
2018-06-19 23:16:17.934946,18.01.2019,PUT,28.0,MS190118P00028000,0.07,0.07,0.12,0.0,0.0,20,2198,0.39551385742187506
2018-06-19 23:16:17.934946,18.01.2019,PUT,30.0,MS190118P00030000,0.13,0.13,0.15,-0.02000001,-13.33334,20,3028,0.36817038085937503
2018-06-19 23:16:17.934946,18.01.2019,PUT,32.0,MS190118P00032000,0.18,0.15,0.2,-0.019999996,-9.999998,4,5169,0.34570966796874997
2018-06-19 23:16:17.934946,18.01.2019,PUT,35.0,MS190118P00035000,0.27,0.26,0.3,0.030000016,12.500008,3,6257,0.31250687499999996
2018-06-19 23:16:17.934946,18.01.2019,PUT,37.0,MS190118P00037000,0.4,0.38,0.44,0.0,0.0,604,15559,0.30005582763671873
2018-06-19 23:16:17.934946,18.01.2019,PUT,40.0,MS190118P00040000,0.75,0.66,0.72,0.120000005,19.047619,152,19290,0.27735097656249996
2018-06-19 23:16:17.934946,18.01.2019,PUT,42.0,MS190118P00042000,0.98,0.94,1.01,0.110000014,12.64368,85,13304,0.2651440673828125
2018-06-19 23:16:17.934946,18.01.2019,PUT,45.0,MS190118P00045000,1.61,1.59,1.67,0.09000003,5.921055,766,20799,0.25025163818359375
2018-06-19 23:16:17.934946,18.01.2019,PUT,50.0,MS190118P00050000,3.55,3.45,3.55,0.39999986,12.698407,41,31651,0.2309647216796875
2018-06-19 23:16:17.934946,18.01.2019,PUT,52.5,MS190118P00052500,4.8,4.8,4.95,0.35000038,7.865177,15,1812,0.22534954345703123
2018-06-19 23:16:17.934946,18.01.2019,PUT,55.0,MS190118P00055000,6.35,6.45,6.6,0.96000004,17.810762,46,8123,0.21875781249999998
2018-06-19 23:16:17.934946,18.01.2019,PUT,57.5,MS190118P00057500,7.82,7.9,8.8,0.0,0.0,1,464,0.2386550744628906
2018-06-19 23:16:17.934946,18.01.2019,PUT,60.0,MS190118P00060000,8.9,8.5,9.0,0.0,0.0,30,593,1.0000000000000003e-05
2018-06-19 23:16:17.934946,18.01.2019,PUT,62.5,MS190118P00062500,10.45,11.5,11.7,0.0,0.0,79,233,1.0000000000000003e-05
2018-06-19 23:16:17.934946,18.01.2019,PUT,65.0,MS190118P00065000,13.48,13.15,13.6,0.0,0.0,15,135,1.0000000000000003e-05
2018-06-19 23:16:17.934946,18.01.2019,PUT,70.0,MS190118P00070000,17.3,16.6,18.95,0.5099983,3.037512,1,131,1.0000000000000003e-05
2018-06-19 23:16:17.934946,18.01.2019,PUT,75.0,MS190118P00075000,18.2,21.3,25.05,0.0,0.0,7,52,1.0000000000000003e-05
2018-06-19 23:16:17.934946,21.06.2019,CALL,30.0,MS190621C00030000,21.6,20.05,24.15,0.0,0.0,1,1,0.567387138671875
2018-06-19 23:16:17.934946,21.06.2019,CALL,35.0,MS190621C00035000,20.66,20.3,21.6,0.0,0.0,1,35,0.7327907580566406
2018-06-19 23:16:17.934946,21.06.2019,CALL,40.0,MS190621C00040000,12.56,12.65,13.2,0.0,0.0,10,16,0.40320421020507813
2018-06-19 23:16:17.934946,21.06.2019,CALL,45.0,MS190621C00045000,8.9,8.25,9.45,1.0499997,13.375793,18,78,0.3552310571289062
2018-06-19 23:16:17.934946,21.06.2019,CALL,50.0,MS190621C00050000,4.7,4.75,4.9,-0.9300003,-16.518656,3,82,0.24768818725585937
2018-06-19 23:16:17.934946,21.06.2019,CALL,52.5,MS190621C00052500,3.6,3.6,3.75,-0.8499999,-19.101122,5,294,0.24134059448242187
2018-06-19 23:16:17.934946,21.06.2019,CALL,55.0,MS190621C00055000,2.75,2.69,2.78,-0.5999999,-17.910444,1008,457,0.23450472534179687
2018-06-19 23:16:17.934946,21.06.2019,CALL,57.5,MS190621C00057500,2.1,1.95,2.04,-0.60000014,-22.222227,40,38,0.23035437622070312
2018-06-19 23:16:17.934946,21.06.2019,CALL,60.0,MS190621C00060000,1.71,1.4,1.47,0.0,0.0,241,3397,0.2269364416503906
2018-06-19 23:16:17.934946,21.06.2019,CALL,62.5,MS190621C00062500,1.47,1.44,1.52,0.0,0.0,3,51,0.2573316455078125
2018-06-19 23:16:17.934946,21.06.2019,CALL,65.0,MS190621C00065000,0.88,0.67,0.74,0.0,0.0,240,283,0.22290816162109373
2018-06-19 23:16:17.934946,21.06.2019,CALL,70.0,MS190621C00070000,1.04,0.62,0.75,0.0,0.0,2,2,0.264655791015625
2018-06-19 23:16:17.934946,21.06.2019,CALL,75.0,MS190621C00075000,0.24,0.19,0.29,0.0,0.0,10,10,0.24268335449218748
2018-06-19 23:16:17.934946,21.06.2019,CALL,80.0,MS190621C00080000,0.13,0.1,0.16,0.0,0.0,10,2,0.24463645996093752
2018-06-19 23:16:17.934946,21.06.2019,CALL,85.0,MS190621C00085000,0.15,0.07,0.23,0.0,0.0,8,10,0.28613995117187496
2018-06-19 23:16:17.934946,21.06.2019,PUT,30.0,MS190621P00030000,0.42,0.2,0.37,0.0,0.0,20,70,0.3364324169921875
2018-06-19 23:16:17.934946,21.06.2019,PUT,35.0,MS190621P00035000,0.62,0.53,0.65,0.0,0.0,12,88,0.2902903002929687
2018-06-19 23:16:17.934946,21.06.2019,PUT,40.0,MS190621P00040000,1.31,1.3,1.4,0.03999996,3.1496034,1,2630,0.2700268310546875
2018-06-19 23:16:17.934946,21.06.2019,PUT,45.0,MS190621P00045000,2.55,2.52,2.61,0.12999988,5.3718953,1798,14025,0.24658956542968752
2018-06-19 23:16:17.934946,21.06.2019,PUT,50.0,MS190621P00050000,4.52,4.45,4.65,0.17000008,3.908048,204,6598,0.23133092895507812
2018-06-19 23:16:17.934946,21.06.2019,PUT,52.5,MS190621P00052500,5.4,5.3,5.45,-0.5499997,-9.243693,1,839,0.19721261779785154
2018-06-19 23:16:17.934946,21.06.2019,PUT,55.0,MS190621P00055000,7.7,7.35,7.55,1.1999998,18.461536,100,496,0.21851367431640623
2018-06-19 23:16:17.934946,21.06.2019,PUT,57.5,MS190621P00057500,7.6,7.8,8.0,0.0,0.0,5,16,0.124032197265625
2018-06-19 23:16:17.934946,21.06.2019,PUT,60.0,MS190621P00060000,9.6,9.75,9.95,0.0,0.0,2,114,1.0000000000000003e-05
